client_id,artisan_id,category,subscription,type,value,date
232,136,Électricité,free,accept_offer,1.0,2025-10-22
194,191,Informatique,premium,accept_offer,1.0,2025-09-05
192,163,Déménagement,elite,message_sent,0.6,2025-07-14
57,267,Maçonnerie,basic,view_profile,0.2,2026-05-23
273,176,Carrelage,basic,view_profile,0.2,2025-12-17
231,97,Climatisation,free,accept_offer,1.0,2025-06-14
352,174,Maçonnerie,premium,view_profile,0.2,2025-09-18
283,277,Climatisation,free,view_profile,0.2,2026-04-04
111,228,Informatique,premium,ignore,0.0,2026-01-10
263,155,Serrurerie,free,ignore,0.0,2026-03-06
399,144,Déménagement,premium,ignore,0.0,2025-07-16
134,196,Peinture,free,ignore,0.0,2025-08-28
15,39,Serrurerie,premium,message_sent,0.6,2026-02-27
125,102,Informatique,free,message_sent,0.6,2025-10-19
31,50,Électricité,free,view_profile,0.2,2026-01-17
87,278,Jardinage,basic,message_sent,0.6,2025-12-21
6,101,Jardinage,basic,view_profile,0.2,2026-02-06
399,203,Jardinage,basic,ignore,0.0,2026-01-30
248,24,Jardinage,premium,ignore,0.0,2025-06-10
216,248,Carrelage,free,accept_offer,1.0,2026-03-10
122,239,Menuiserie,free,accept_offer,1.0,2026-04-10
192,2,Carrelage,free,reject_offer,-0.3,2026-05-05
248,34,Nettoyage,elite,accept_offer,1.0,2025-09-07
49,256,Déménagement,free,view_profile,0.2,2025-10-27
280,269,Carrelage,free,ignore,0.0,2025-12-24
288,26,Jardinage,elite,accept_offer,1.0,2025-07-27
257,200,Plomberie,basic,ignore,0.0,2025-09-26
23,116,Peinture,free,ignore,0.0,2026-05-14
83,199,Maçonnerie,elite,ignore,0.0,2026-05-06
169,206,Nettoyage,basic,message_sent,0.6,2026-01-10
240,153,Climatisation,free,view_profile,0.2,2026-04-14
43,206,Nettoyage,basic,view_profile,0.2,2026-05-21
386,119,Maçonnerie,premium,reject_offer,-0.3,2025-06-15
199,129,Déménagement,basic,ignore,0.0,2026-03-23
17,290,Menuiserie,free,reject_offer,-0.3,2026-02-09
331,8,Jardinage,elite,message_sent,0.6,2025-08-10
173,59,Informatique,basic,ignore,0.0,2026-04-06
231,28,Peinture,basic,view_profile,0.2,2025-07-10
378,192,Électricité,free,reject_offer,-0.3,2025-07-26
97,204,Carrelage,free,ignore,0.0,2025-08-16
297,201,Menuiserie,free,reject_offer,-0.3,2025-06-10
237,142,Déménagement,premium,view_profile,0.2,2025-11-22
127,35,Jardinage,basic,reject_offer,-0.3,2026-04-27
204,71,Menuiserie,free,ignore,0.0,2025-11-26
88,206,Nettoyage,basic,reject_offer,-0.3,2025-08-15
90,58,Informatique,basic,accept_offer,1.0,2025-06-17
282,262,Déménagement,premium,accept_offer,1.0,2025-10-24
264,6,Maçonnerie,elite,view_profile,0.2,2026-04-09
119,102,Informatique,free,ignore,0.0,2025-12-10
280,119,Maçonnerie,premium,ignore,0.0,2025-11-04
99,43,Menuiserie,free,view_profile,0.2,2025-12-07
230,123,Maçonnerie,free,ignore,0.0,2025-11-19
44,246,Climatisation,free,accept_offer,1.0,2025-10-12
194,294,Électricité,premium,message_sent,0.6,2026-05-24
362,177,Carrelage,free,view_profile,0.2,2025-08-27
377,42,Électricité,basic,message_sent,0.6,2025-07-20
78,279,Serrurerie,premium,message_sent,0.6,2025-07-19
293,170,Électricité,premium,accept_offer,1.0,2026-04-26
299,247,Carrelage,free,reject_offer,-0.3,2025-06-11
113,174,Maçonnerie,premium,reject_offer,-0.3,2026-04-09
233,52,Climatisation,basic,accept_offer,1.0,2026-02-12
42,249,Maçonnerie,free,ignore,0.0,2025-09-11
17,177,Carrelage,free,accept_offer,1.0,2026-01-22
30,294,Électricité,premium,message_sent,0.6,2025-08-10
130,196,Peinture,free,view_profile,0.2,2025-07-22
201,130,Peinture,premium,accept_offer,1.0,2025-10-01
390,285,Climatisation,free,reject_offer,-0.3,2025-09-19
123,230,Menuiserie,free,accept_offer,1.0,2025-10-15
60,286,Plomberie,basic,accept_offer,1.0,2025-12-28
235,238,Carrelage,basic,ignore,0.0,2026-01-14
32,5,Électricité,free,accept_offer,1.0,2025-09-27
159,167,Menuiserie,free,ignore,0.0,2026-05-06
366,233,Maçonnerie,premium,accept_offer,1.0,2026-05-13
120,41,Électricité,free,ignore,0.0,2026-02-01
390,122,Menuiserie,elite,view_profile,0.2,2025-09-28
91,136,Électricité,free,accept_offer,1.0,2026-01-06
384,232,Menuiserie,free,accept_offer,1.0,2026-02-15
136,175,Nettoyage,free,view_profile,0.2,2025-06-05
155,278,Jardinage,basic,message_sent,0.6,2026-03-05
23,156,Nettoyage,basic,ignore,0.0,2026-01-15
372,112,Électricité,basic,ignore,0.0,2026-03-09
48,177,Carrelage,free,accept_offer,1.0,2025-11-26
149,84,Nettoyage,premium,accept_offer,1.0,2026-01-23
305,299,Informatique,basic,ignore,0.0,2025-12-06
297,154,Électricité,free,ignore,0.0,2026-01-02
61,54,Climatisation,basic,view_profile,0.2,2026-02-07
295,243,Peinture,premium,accept_offer,1.0,2026-01-21
186,149,Carrelage,free,ignore,0.0,2025-12-01
215,175,Nettoyage,free,accept_offer,1.0,2026-02-22
290,234,Menuiserie,free,view_profile,0.2,2025-12-20
350,296,Carrelage,elite,message_sent,0.6,2026-02-19
173,138,Peinture,basic,reject_offer,-0.3,2026-05-19
13,105,Déménagement,premium,accept_offer,1.0,2026-04-12
260,133,Carrelage,free,ignore,0.0,2025-12-16
271,179,Peinture,free,reject_offer,-0.3,2025-06-10
223,195,Maçonnerie,free,reject_offer,-0.3,2026-04-06
94,209,Menuiserie,premium,view_profile,0.2,2026-02-25
68,210,Climatisation,free,ignore,0.0,2026-02-03
18,227,Plomberie,basic,accept_offer,1.0,2026-01-24
225,192,Électricité,free,reject_offer,-0.3,2026-05-05
106,292,Nettoyage,free,reject_offer,-0.3,2025-12-30
74,193,Serrurerie,basic,message_sent,0.6,2026-01-30
302,95,Serrurerie,elite,reject_offer,-0.3,2026-01-18
36,44,Plomberie,basic,view_profile,0.2,2026-01-15
389,123,Maçonnerie,free,ignore,0.0,2025-08-07
67,284,Plomberie,free,reject_offer,-0.3,2025-09-01
96,17,Nettoyage,free,accept_offer,1.0,2026-05-05
86,148,Informatique,elite,message_sent,0.6,2025-10-01
99,124,Nettoyage,basic,view_profile,0.2,2025-08-17
111,118,Informatique,basic,message_sent,0.6,2025-12-16
12,206,Nettoyage,basic,reject_offer,-0.3,2025-06-19
194,290,Menuiserie,free,ignore,0.0,2025-10-15
363,117,Menuiserie,elite,reject_offer,-0.3,2025-06-06
205,177,Carrelage,free,reject_offer,-0.3,2025-09-10
175,225,Nettoyage,basic,accept_offer,1.0,2025-12-22
166,72,Climatisation,free,accept_offer,1.0,2025-07-21
70,259,Maçonnerie,basic,accept_offer,1.0,2026-02-06
367,25,Carrelage,premium,view_profile,0.2,2025-12-17
136,130,Peinture,premium,accept_offer,1.0,2026-03-16
173,148,Informatique,elite,accept_offer,1.0,2025-11-26
126,55,Nettoyage,free,view_profile,0.2,2026-03-28
324,267,Maçonnerie,basic,accept_offer,1.0,2025-10-14
86,186,Nettoyage,basic,accept_offer,1.0,2025-11-11
74,272,Électricité,free,reject_offer,-0.3,2025-11-17
127,228,Informatique,premium,accept_offer,1.0,2025-11-06
68,187,Peinture,basic,accept_offer,1.0,2025-06-20
246,286,Plomberie,basic,ignore,0.0,2026-01-08
282,272,Électricité,free,accept_offer,1.0,2026-01-19
279,204,Carrelage,free,view_profile,0.2,2025-09-05
22,118,Informatique,basic,ignore,0.0,2025-08-10
87,63,Plomberie,free,message_sent,0.6,2025-07-13
247,18,Jardinage,free,ignore,0.0,2025-07-22
319,167,Menuiserie,free,accept_offer,1.0,2026-01-03
107,296,Carrelage,elite,reject_offer,-0.3,2026-03-08
242,290,Menuiserie,free,accept_offer,1.0,2026-02-07
82,266,Maçonnerie,basic,reject_offer,-0.3,2026-05-29
40,129,Déménagement,basic,ignore,0.0,2025-11-10
291,186,Nettoyage,basic,reject_offer,-0.3,2025-09-01
296,58,Informatique,basic,accept_offer,1.0,2026-05-12
296,201,Menuiserie,free,accept_offer,1.0,2025-08-02
219,5,Électricité,free,message_sent,0.6,2025-09-06
278,286,Plomberie,basic,accept_offer,1.0,2026-02-01
3,10,Nettoyage,free,accept_offer,1.0,2026-05-30
22,92,Climatisation,basic,reject_offer,-0.3,2025-11-11
174,41,Électricité,free,view_profile,0.2,2025-06-15
76,82,Maçonnerie,premium,reject_offer,-0.3,2026-05-06
386,2,Carrelage,free,view_profile,0.2,2026-02-10
185,153,Climatisation,free,accept_offer,1.0,2025-10-22
35,204,Carrelage,free,message_sent,0.6,2026-02-15
318,71,Menuiserie,free,ignore,0.0,2026-05-27
35,29,Plomberie,free,ignore,0.0,2025-10-20
208,213,Informatique,basic,view_profile,0.2,2026-01-29
164,10,Nettoyage,free,ignore,0.0,2025-12-04
88,208,Nettoyage,basic,reject_offer,-0.3,2026-03-24
230,130,Peinture,premium,message_sent,0.6,2025-07-01
118,204,Carrelage,free,view_profile,0.2,2026-03-05
393,175,Nettoyage,free,message_sent,0.6,2026-03-09
97,104,Climatisation,basic,view_profile,0.2,2025-12-12
260,253,Carrelage,free,view_profile,0.2,2025-10-04
353,285,Climatisation,free,message_sent,0.6,2026-03-05
363,6,Maçonnerie,elite,accept_offer,1.0,2025-07-20
133,172,Maçonnerie,premium,accept_offer,1.0,2026-04-05
79,118,Informatique,basic,view_profile,0.2,2026-02-08
39,138,Peinture,basic,accept_offer,1.0,2026-03-04
176,257,Menuiserie,free,ignore,0.0,2026-04-18
325,236,Peinture,free,view_profile,0.2,2025-12-08
23,55,Nettoyage,free,reject_offer,-0.3,2026-02-14
312,248,Carrelage,free,accept_offer,1.0,2025-06-19
317,67,Plomberie,free,reject_offer,-0.3,2026-03-24
67,24,Jardinage,premium,view_profile,0.2,2026-03-19
80,282,Électricité,free,reject_offer,-0.3,2025-12-02
65,122,Menuiserie,elite,message_sent,0.6,2025-08-20
290,231,Déménagement,free,reject_offer,-0.3,2025-10-20
295,102,Informatique,free,ignore,0.0,2026-03-31
175,259,Maçonnerie,basic,view_profile,0.2,2025-07-27
176,275,Électricité,free,ignore,0.0,2026-04-24
191,166,Maçonnerie,free,reject_offer,-0.3,2025-07-14
220,109,Climatisation,elite,reject_offer,-0.3,2026-05-01
228,43,Menuiserie,free,message_sent,0.6,2025-08-28
10,239,Menuiserie,free,accept_offer,1.0,2026-01-26
155,57,Jardinage,free,ignore,0.0,2025-11-10
94,154,Électricité,free,reject_offer,-0.3,2026-01-30
122,299,Informatique,basic,accept_offer,1.0,2025-12-19
67,178,Peinture,basic,reject_offer,-0.3,2026-02-24
280,122,Menuiserie,elite,accept_offer,1.0,2025-09-04
154,295,Maçonnerie,free,ignore,0.0,2026-01-31
373,231,Déménagement,free,message_sent,0.6,2026-05-01
223,237,Carrelage,elite,accept_offer,1.0,2025-10-15
153,98,Électricité,free,accept_offer,1.0,2025-09-14
323,176,Carrelage,basic,ignore,0.0,2026-04-19
237,266,Maçonnerie,basic,reject_offer,-0.3,2026-04-10
193,186,Nettoyage,basic,accept_offer,1.0,2025-11-24
208,158,Climatisation,basic,message_sent,0.6,2026-02-25
347,23,Informatique,free,ignore,0.0,2026-04-15
293,25,Carrelage,premium,ignore,0.0,2025-09-28
139,274,Carrelage,free,ignore,0.0,2026-04-29
152,65,Menuiserie,free,message_sent,0.6,2026-03-29
215,26,Jardinage,elite,accept_offer,1.0,2025-06-30
291,147,Déménagement,basic,view_profile,0.2,2025-07-08
215,182,Menuiserie,basic,reject_offer,-0.3,2026-02-04
213,66,Peinture,free,accept_offer,1.0,2025-08-29
208,196,Peinture,free,ignore,0.0,2026-05-26
71,65,Menuiserie,free,accept_offer,1.0,2026-04-05
79,17,Nettoyage,free,message_sent,0.6,2026-04-07
119,28,Peinture,basic,reject_offer,-0.3,2025-07-18
368,138,Peinture,basic,reject_offer,-0.3,2026-04-23
31,52,Climatisation,basic,accept_offer,1.0,2025-08-19
239,124,Nettoyage,basic,view_profile,0.2,2026-06-03
59,236,Peinture,free,view_profile,0.2,2025-09-06
203,160,Électricité,basic,ignore,0.0,2025-10-15
252,169,Peinture,free,accept_offer,1.0,2025-06-11
6,34,Nettoyage,elite,accept_offer,1.0,2025-08-08
313,115,Serrurerie,basic,message_sent,0.6,2025-11-20
313,271,Jardinage,free,ignore,0.0,2025-10-22
230,157,Peinture,premium,view_profile,0.2,2026-03-26
276,125,Climatisation,free,ignore,0.0,2026-05-02
391,166,Maçonnerie,free,accept_offer,1.0,2026-05-21
213,247,Carrelage,free,ignore,0.0,2025-07-17
181,128,Serrurerie,elite,ignore,0.0,2025-06-15
87,86,Peinture,free,accept_offer,1.0,2025-08-27
380,155,Serrurerie,free,accept_offer,1.0,2025-10-03
207,167,Menuiserie,free,view_profile,0.2,2025-09-16
74,289,Carrelage,premium,view_profile,0.2,2025-06-24
361,29,Plomberie,free,accept_offer,1.0,2026-01-23
209,35,Jardinage,basic,ignore,0.0,2026-05-01
160,155,Serrurerie,free,view_profile,0.2,2026-02-17
251,128,Serrurerie,elite,reject_offer,-0.3,2026-06-01
167,163,Déménagement,elite,message_sent,0.6,2025-07-01
366,146,Climatisation,basic,view_profile,0.2,2025-10-10
64,206,Nettoyage,basic,accept_offer,1.0,2026-04-07
74,32,Carrelage,free,ignore,0.0,2026-01-17
187,138,Peinture,basic,ignore,0.0,2025-09-28
319,101,Jardinage,basic,accept_offer,1.0,2025-10-01
351,295,Maçonnerie,free,accept_offer,1.0,2025-06-14
142,164,Jardinage,free,ignore,0.0,2026-05-14
303,94,Déménagement,free,ignore,0.0,2026-05-23
178,90,Électricité,free,accept_offer,1.0,2026-03-17
356,114,Maçonnerie,free,accept_offer,1.0,2025-09-14
128,262,Déménagement,premium,view_profile,0.2,2025-09-26
127,11,Électricité,free,ignore,0.0,2025-10-02
142,175,Nettoyage,free,message_sent,0.6,2026-05-18
107,26,Jardinage,elite,view_profile,0.2,2025-09-30
217,159,Menuiserie,basic,view_profile,0.2,2025-09-04
79,151,Informatique,basic,ignore,0.0,2025-10-12
12,292,Nettoyage,free,reject_offer,-0.3,2025-09-10
366,235,Maçonnerie,free,view_profile,0.2,2025-10-06
118,178,Peinture,basic,view_profile,0.2,2025-07-12
205,25,Carrelage,premium,view_profile,0.2,2025-08-11
168,50,Électricité,free,ignore,0.0,2026-02-09
363,46,Serrurerie,basic,accept_offer,1.0,2025-12-04
167,274,Carrelage,free,ignore,0.0,2025-07-02
301,137,Électricité,free,ignore,0.0,2026-05-28
27,140,Nettoyage,free,view_profile,0.2,2026-05-02
352,154,Électricité,free,ignore,0.0,2025-12-23
157,37,Jardinage,basic,view_profile,0.2,2026-04-18
81,191,Informatique,premium,accept_offer,1.0,2025-07-19
68,165,Plomberie,elite,message_sent,0.6,2025-06-23
249,265,Menuiserie,free,view_profile,0.2,2025-07-21
128,177,Carrelage,free,ignore,0.0,2025-11-30
367,115,Serrurerie,basic,ignore,0.0,2025-11-10
313,131,Serrurerie,free,ignore,0.0,2025-07-10
316,241,Informatique,free,view_profile,0.2,2026-05-25
255,161,Serrurerie,free,accept_offer,1.0,2025-08-06
201,222,Plomberie,basic,ignore,0.0,2025-09-01
264,68,Serrurerie,basic,ignore,0.0,2025-12-31
126,9,Menuiserie,free,ignore,0.0,2026-01-11
62,211,Carrelage,free,view_profile,0.2,2025-07-13
344,275,Électricité,free,accept_offer,1.0,2026-01-12
122,162,Menuiserie,basic,view_profile,0.2,2025-06-05
235,224,Électricité,free,ignore,0.0,2025-11-12
22,149,Carrelage,free,view_profile,0.2,2025-11-12
311,288,Jardinage,free,reject_offer,-0.3,2026-02-16
184,216,Plomberie,free,ignore,0.0,2026-01-26
40,157,Peinture,premium,view_profile,0.2,2025-09-23
355,217,Menuiserie,premium,view_profile,0.2,2026-02-18
22,20,Informatique,free,view_profile,0.2,2025-07-15
146,214,Informatique,basic,accept_offer,1.0,2025-06-30
376,111,Informatique,basic,reject_offer,-0.3,2026-02-08
263,269,Carrelage,free,reject_offer,-0.3,2025-07-25
276,107,Électricité,free,view_profile,0.2,2025-12-22
337,59,Informatique,basic,accept_offer,1.0,2025-10-07
285,268,Carrelage,free,view_profile,0.2,2026-02-20
243,275,Électricité,free,accept_offer,1.0,2025-07-20
271,181,Peinture,free,ignore,0.0,2026-04-06
24,180,Nettoyage,free,ignore,0.0,2026-05-09
303,196,Peinture,free,reject_offer,-0.3,2025-12-26
389,286,Plomberie,basic,accept_offer,1.0,2025-08-26
195,246,Climatisation,free,view_profile,0.2,2025-06-22
7,246,Climatisation,free,ignore,0.0,2026-06-05
250,81,Jardinage,free,accept_offer,1.0,2026-04-27
284,58,Informatique,basic,accept_offer,1.0,2025-10-31
230,80,Jardinage,premium,accept_offer,1.0,2026-01-25
108,181,Peinture,free,accept_offer,1.0,2025-06-14
239,265,Menuiserie,free,message_sent,0.6,2026-06-04
400,15,Maçonnerie,free,ignore,0.0,2025-09-26
26,205,Informatique,basic,reject_offer,-0.3,2026-02-26
390,300,Déménagement,free,reject_offer,-0.3,2026-03-23
191,53,Nettoyage,free,accept_offer,1.0,2025-11-29
146,281,Climatisation,premium,message_sent,0.6,2026-01-27
41,134,Maçonnerie,free,accept_offer,1.0,2025-10-17
289,19,Déménagement,premium,ignore,0.0,2025-12-16
270,264,Menuiserie,basic,accept_offer,1.0,2026-01-21
191,36,Serrurerie,free,ignore,0.0,2025-11-24
391,252,Serrurerie,elite,reject_offer,-0.3,2025-07-18
218,156,Nettoyage,basic,accept_offer,1.0,2025-06-28
180,188,Nettoyage,basic,ignore,0.0,2025-09-19
156,128,Serrurerie,elite,ignore,0.0,2025-07-20
258,25,Carrelage,premium,ignore,0.0,2026-05-06
225,108,Informatique,premium,reject_offer,-0.3,2025-08-19
9,17,Nettoyage,free,view_profile,0.2,2026-03-02
178,220,Peinture,free,accept_offer,1.0,2025-09-22
123,241,Informatique,free,reject_offer,-0.3,2026-02-06
124,10,Nettoyage,free,ignore,0.0,2025-07-25
194,254,Plomberie,basic,accept_offer,1.0,2026-02-06
56,83,Déménagement,free,ignore,0.0,2025-07-30
191,145,Climatisation,free,reject_offer,-0.3,2026-05-15
79,7,Serrurerie,free,accept_offer,1.0,2025-08-17
135,30,Peinture,basic,view_profile,0.2,2025-12-13
149,173,Menuiserie,elite,accept_offer,1.0,2026-05-07
30,176,Carrelage,basic,accept_offer,1.0,2025-06-21
260,19,Déménagement,premium,reject_offer,-0.3,2026-04-01
282,107,Électricité,free,ignore,0.0,2026-02-13
206,235,Maçonnerie,free,message_sent,0.6,2026-02-21
245,70,Nettoyage,free,accept_offer,1.0,2025-07-24
201,110,Climatisation,free,view_profile,0.2,2025-10-27
128,270,Peinture,free,message_sent,0.6,2026-05-14
31,15,Maçonnerie,free,view_profile,0.2,2025-07-15
150,115,Serrurerie,basic,accept_offer,1.0,2026-04-15
158,116,Peinture,free,ignore,0.0,2026-02-11
355,143,Informatique,elite,view_profile,0.2,2026-03-22
290,212,Informatique,basic,accept_offer,1.0,2025-10-21
212,199,Maçonnerie,elite,view_profile,0.2,2026-04-18
255,100,Menuiserie,free,accept_offer,1.0,2026-02-27
311,194,Déménagement,free,view_profile,0.2,2025-11-24
80,232,Menuiserie,free,reject_offer,-0.3,2026-04-24
207,29,Plomberie,free,view_profile,0.2,2025-08-09
128,20,Informatique,free,view_profile,0.2,2025-10-29
20,191,Informatique,premium,accept_offer,1.0,2026-01-30
232,53,Nettoyage,free,view_profile,0.2,2025-07-15
338,189,Informatique,basic,accept_offer,1.0,2025-06-27
135,53,Nettoyage,free,ignore,0.0,2026-04-23
85,260,Électricité,premium,reject_offer,-0.3,2025-06-11
173,36,Serrurerie,free,accept_offer,1.0,2026-01-11
23,278,Jardinage,basic,ignore,0.0,2025-09-05
112,297,Déménagement,premium,view_profile,0.2,2026-03-01
284,151,Informatique,basic,ignore,0.0,2026-02-08
326,18,Jardinage,free,reject_offer,-0.3,2025-12-17
100,214,Informatique,basic,view_profile,0.2,2025-08-15
243,201,Menuiserie,free,reject_offer,-0.3,2026-03-14
145,156,Nettoyage,basic,accept_offer,1.0,2025-06-12
75,82,Maçonnerie,premium,reject_offer,-0.3,2025-10-15
356,285,Climatisation,free,view_profile,0.2,2026-03-06
279,202,Menuiserie,premium,view_profile,0.2,2025-07-11
126,237,Carrelage,elite,message_sent,0.6,2025-07-14
154,188,Nettoyage,basic,view_profile,0.2,2025-07-12
57,273,Maçonnerie,free,view_profile,0.2,2025-08-22
195,195,Maçonnerie,free,accept_offer,1.0,2025-08-06
135,63,Plomberie,free,accept_offer,1.0,2025-10-10
343,294,Électricité,premium,accept_offer,1.0,2025-12-18
44,13,Plomberie,elite,message_sent,0.6,2025-07-22
257,291,Nettoyage,basic,ignore,0.0,2025-08-07
53,298,Déménagement,free,ignore,0.0,2026-04-16
65,162,Menuiserie,basic,ignore,0.0,2025-12-15
337,74,Informatique,basic,ignore,0.0,2026-02-08
210,287,Maçonnerie,free,accept_offer,1.0,2025-09-21
149,33,Nettoyage,elite,reject_offer,-0.3,2025-09-25
135,41,Électricité,free,message_sent,0.6,2025-09-14
387,36,Serrurerie,free,accept_offer,1.0,2025-07-31
288,54,Climatisation,basic,accept_offer,1.0,2025-11-27
44,119,Maçonnerie,premium,view_profile,0.2,2026-04-26
60,228,Informatique,premium,ignore,0.0,2026-05-13
2,159,Menuiserie,basic,message_sent,0.6,2025-06-24
258,185,Carrelage,premium,accept_offer,1.0,2026-03-25
382,141,Nettoyage,basic,ignore,0.0,2025-12-19
233,52,Climatisation,basic,message_sent,0.6,2026-02-17
235,270,Peinture,free,message_sent,0.6,2025-06-16
102,54,Climatisation,basic,message_sent,0.6,2025-12-03
391,200,Plomberie,basic,message_sent,0.6,2026-02-02
65,79,Déménagement,free,accept_offer,1.0,2026-05-09
242,138,Peinture,basic,accept_offer,1.0,2026-01-23
372,138,Peinture,basic,view_profile,0.2,2025-09-22
231,136,Électricité,free,message_sent,0.6,2026-04-22
298,269,Carrelage,free,accept_offer,1.0,2026-04-10
118,127,Nettoyage,free,reject_offer,-0.3,2026-06-02
118,202,Menuiserie,premium,accept_offer,1.0,2026-04-15
148,46,Serrurerie,basic,view_profile,0.2,2026-04-23
208,154,Électricité,free,view_profile,0.2,2025-12-19
9,115,Serrurerie,basic,view_profile,0.2,2026-01-21
180,120,Climatisation,elite,ignore,0.0,2026-05-30
331,285,Climatisation,free,view_profile,0.2,2026-02-10
204,124,Nettoyage,basic,view_profile,0.2,2025-06-23
42,14,Carrelage,basic,ignore,0.0,2026-04-09
208,171,Plomberie,free,message_sent,0.6,2025-07-23
85,165,Plomberie,elite,message_sent,0.6,2025-06-24
199,148,Informatique,elite,view_profile,0.2,2025-10-26
226,149,Carrelage,free,ignore,0.0,2025-12-26
238,154,Électricité,free,ignore,0.0,2025-12-15
397,299,Informatique,basic,ignore,0.0,2026-04-03
140,261,Nettoyage,free,message_sent,0.6,2025-07-10
240,7,Serrurerie,free,ignore,0.0,2025-10-09
208,55,Nettoyage,free,view_profile,0.2,2025-07-02
234,240,Climatisation,basic,view_profile,0.2,2025-07-11
228,249,Maçonnerie,free,ignore,0.0,2025-09-26
335,247,Carrelage,free,accept_offer,1.0,2025-11-10
305,102,Informatique,free,ignore,0.0,2025-06-23
228,271,Jardinage,free,view_profile,0.2,2025-07-12
227,55,Nettoyage,free,reject_offer,-0.3,2026-01-07
27,19,Déménagement,premium,message_sent,0.6,2025-06-17
88,48,Déménagement,free,message_sent,0.6,2025-11-02
45,183,Informatique,free,accept_offer,1.0,2026-04-04
217,230,Menuiserie,free,message_sent,0.6,2025-10-01
120,266,Maçonnerie,basic,accept_offer,1.0,2026-03-21
374,209,Menuiserie,premium,ignore,0.0,2025-11-27
192,83,Déménagement,free,message_sent,0.6,2025-07-30
246,14,Carrelage,basic,reject_offer,-0.3,2025-10-02
185,125,Climatisation,free,ignore,0.0,2025-07-03
160,300,Déménagement,free,reject_offer,-0.3,2025-12-18
321,207,Climatisation,free,ignore,0.0,2025-09-22
369,198,Serrurerie,premium,reject_offer,-0.3,2026-04-15
245,234,Menuiserie,free,message_sent,0.6,2026-01-23
111,291,Nettoyage,basic,ignore,0.0,2026-01-09
356,80,Jardinage,premium,message_sent,0.6,2026-02-13
368,78,Plomberie,free,ignore,0.0,2025-09-13
383,287,Maçonnerie,free,ignore,0.0,2026-03-01
193,169,Peinture,free,ignore,0.0,2025-10-07
319,79,Déménagement,free,ignore,0.0,2026-05-08
199,284,Plomberie,free,accept_offer,1.0,2025-07-22
134,41,Électricité,free,ignore,0.0,2025-10-06
141,296,Carrelage,elite,message_sent,0.6,2025-08-07
392,247,Carrelage,free,ignore,0.0,2025-12-21
226,18,Jardinage,free,accept_offer,1.0,2025-12-09
187,287,Maçonnerie,free,reject_offer,-0.3,2026-02-04
118,164,Jardinage,free,accept_offer,1.0,2025-08-08
61,63,Plomberie,free,accept_offer,1.0,2025-11-25
13,202,Menuiserie,premium,accept_offer,1.0,2026-04-01
286,97,Climatisation,free,ignore,0.0,2025-12-11
385,135,Nettoyage,free,reject_offer,-0.3,2025-12-27
107,274,Carrelage,free,ignore,0.0,2026-01-20
8,53,Nettoyage,free,ignore,0.0,2026-05-10
322,168,Plomberie,basic,accept_offer,1.0,2025-06-07
119,122,Menuiserie,elite,message_sent,0.6,2025-08-11
244,51,Menuiserie,elite,accept_offer,1.0,2025-12-24
204,299,Informatique,basic,ignore,0.0,2025-12-07
165,65,Menuiserie,free,accept_offer,1.0,2026-05-03
29,169,Peinture,free,view_profile,0.2,2025-09-01
200,28,Peinture,basic,view_profile,0.2,2026-05-12
42,57,Jardinage,free,reject_offer,-0.3,2025-07-03
43,168,Plomberie,basic,accept_offer,1.0,2026-01-03
37,300,Déménagement,free,accept_offer,1.0,2026-03-19
133,130,Peinture,premium,ignore,0.0,2026-04-20
321,264,Menuiserie,basic,view_profile,0.2,2025-07-19
119,1,Maçonnerie,basic,view_profile,0.2,2026-03-16
263,72,Climatisation,free,reject_offer,-0.3,2025-09-11
272,156,Nettoyage,basic,ignore,0.0,2025-12-14
294,27,Peinture,free,ignore,0.0,2026-05-22
363,288,Jardinage,free,ignore,0.0,2026-02-04
66,101,Jardinage,basic,reject_offer,-0.3,2025-09-24
38,32,Carrelage,free,message_sent,0.6,2025-10-17
271,64,Électricité,premium,accept_offer,1.0,2026-01-29
322,126,Menuiserie,premium,accept_offer,1.0,2026-01-02
186,163,Déménagement,elite,reject_offer,-0.3,2025-07-10
311,71,Menuiserie,free,view_profile,0.2,2025-07-11
396,272,Électricité,free,accept_offer,1.0,2025-08-15
11,211,Carrelage,free,message_sent,0.6,2025-07-16
270,204,Carrelage,free,accept_offer,1.0,2025-08-06
247,197,Serrurerie,basic,view_profile,0.2,2026-04-23
322,115,Serrurerie,basic,ignore,0.0,2025-08-23
98,212,Informatique,basic,message_sent,0.6,2025-08-03
354,224,Électricité,free,accept_offer,1.0,2026-01-07
260,97,Climatisation,free,accept_offer,1.0,2026-04-21
313,34,Nettoyage,elite,accept_offer,1.0,2026-01-27
223,141,Nettoyage,basic,view_profile,0.2,2025-10-07
76,116,Peinture,free,ignore,0.0,2026-05-12
35,293,Plomberie,basic,ignore,0.0,2026-05-08
92,176,Carrelage,basic,view_profile,0.2,2026-03-05
77,206,Nettoyage,basic,reject_offer,-0.3,2025-07-27
90,195,Maçonnerie,free,ignore,0.0,2025-10-06
237,299,Informatique,basic,message_sent,0.6,2026-04-20
291,165,Plomberie,elite,reject_offer,-0.3,2025-08-28
96,161,Serrurerie,free,view_profile,0.2,2026-04-15
213,132,Peinture,free,message_sent,0.6,2026-05-21
267,143,Informatique,elite,accept_offer,1.0,2025-10-10
